设备号,统计日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号
11152,20170907,精彩点,人间至味是清欢(13)(高清),2017/9/7 12:49,2017/9/7 13:18,10448
11152,20170907,精彩点,人间至味是清欢(14)(高清),2017/9/7 14:49,2017/9/7 15:27,10448
11152,20170907,精彩点,人间至味是清欢(12)(高清),2017/9/7 12:10,2017/9/7 12:49,10448
11152,20170907,精彩点,人间至味是清欢(13)(高清),2017/9/7 14:47,2017/9/7 14:49,10448
11152,20170907,精彩点,人间至味是清欢(15)(高清),2017/9/7 15:27,2017/9/7 16:11,10448
11152,20170908,精彩点,人间至味是清欢(20)(高清),2017/9/8 8:58,2017/9/8 9:45,10448
11152,20170908,精彩点,人间至味是清欢(24)(高清),2017/9/8 11:56,2017/9/8 12:12,10448
11152,20170908,精彩点,人间至味是清欢(24)(高清),2017/9/8 11:21,2017/9/8 11:56,10448
11152,20170908,精彩点,同盟(23),2017/9/8 22:32,2017/9/8 22:33,10448
11152,20170908,精彩点,人间至味是清欢(25)(高清),2017/9/8 13:06,2017/9/8 13:08,10448
11152,20170908,精彩点,人间至味是清欢(25)(高清),2017/9/8 12:12,2017/9/8 13:06,10448
11152,20170908,精彩点,人间至味是清欢(26)(高清),2017/9/8 13:08,2017/9/8 13:51,10448
11152,20170910,精彩点,人间至味是清欢(31)(高清),2017/9/10 9:25,2017/9/10 9:44,10448
11152,20170910,精彩点,人间至味是清欢(30)(高清),2017/9/10 8:50,2017/9/10 9:25,10448
11152,20170910,精彩点,人间至味是清欢(32)(高清),2017/9/10 10:30,2017/9/10 11:05,10448
11152,20170910,精彩点,人间至味是清欢(31)(高清),2017/9/10 9:44,2017/9/10 10:30,10448
11152,20170911,精彩点,人间至味是清欢(42)(高清)(大结局),2017/9/11 16:32,2017/9/11 17:19,10448
11152,20170911,精彩点,人间至味是清欢(41)(高清),2017/9/11 16:19,2017/9/11 16:32,10448
11152,20170912,精彩点,叹得好健康(01),2017/9/12 8:02,2017/9/12 8:05,10448
11152,20170912,精彩点,秦时丽人明月心(02)(高清),2017/9/12 15:06,2017/9/12 15:44,10448
11152,20170912,精彩点,秦时丽人明月心(03)(高清),2017/9/12 18:42,2017/9/12 19:03,10448
11152,20170912,精彩点,叹得好健康(09),2017/9/12 8:05,2017/9/12 8:26,10448
11152,20170912,精彩点,秦时丽人明月心(03)(高清),2017/9/12 15:44,2017/9/12 18:42,10448
11152,20170914,精彩点,我们的爱(02)(高清),2017/9/14 13:38,2017/9/14 14:09,10448
11152,20170914,精彩点,我们的爱(02)(高清),2017/9/14 11:06,2017/9/14 13:38,10448
11152,20170914,精彩点,我们的爱(01)(高清),2017/9/14 10:25,2017/9/14 11:06,10448
11152,20170917,精彩点,嫁到这世界边端(10),2017/9/17 20:33,2017/9/17 20:53,10448
11152,20170920,精彩点,嫁到这世界边端(09),2017/9/20 11:28,2017/9/20 11:47,10448
11152,20170920,精彩点,使徒行者2(02),2017/9/20 16:35,2017/9/20 17:20,10448
11152,20170920,精彩点,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临(高清),2017/9/20 17:21,2017/9/20 19:28,10448
11152,20170923,精彩点,胡说八道真情假期(05),2017/9/23 19:20,2017/9/23 19:40,10448
11152,20170923,精彩点,胡说八道真情假期(04),2017/9/23 13:57,2017/9/23 14:17,10448
11152,20170925,精彩点,醉玲珑(48)(高清),2017/9/25 11:19,2017/9/25 12:06,10448
11152,20170925,精彩点,我的前半生(42)(大结局)(高清),2017/9/25 13:54,2017/9/25 14:39,10448
11152,20170925,精彩点,醉玲珑(49)(高清),2017/9/25 12:28,2017/9/25 13:08,10448
11152,20170925,精彩点,醉玲珑(43)(高清),2017/9/25 6:59,2017/9/25 7:32,10448
11152,20170925,精彩点,醉玲珑(50)(高清),2017/9/25 13:08,2017/9/25 13:53,10448
11152,20170925,精彩点,醉玲珑(47)(高清),2017/9/25 10:55,2017/9/25 11:19,10448
11152,20170925,精彩点,醉玲珑(48)(高清),2017/9/25 12:06,2017/9/25 12:28,10448
11152,20170925,精彩点,醉玲珑(43)(高清),2017/9/25 6:39,2017/9/25 6:59,10448
11152,20170925,精彩点,醉玲珑(44)(高清),2017/9/25 7:33,2017/9/25 7:48,10448
11152,20170927,精彩点,美味奇缘(24)(高清),2017/9/27 10:01,2017/9/27 10:12,10448
11152,20170927,精彩点,秦时丽人明月心(30)(高清),2017/9/27 10:12,2017/9/27 12:56,10448
11152,20170928,精彩点,秦时丽人明月心(41)(高清),2017/9/28 7:56,2017/9/28 8:49,10448
11152,20170928,精彩点,秦时丽人明月心(42)(高清),2017/9/28 9:05,2017/9/28 9:40,10448
11152,20170928,精彩点,美味奇缘(26)(高清),2017/9/28 19:31,2017/9/28 20:17,10448
11152,20170928,精彩点,秦时丽人明月心(42)(高清),2017/9/28 8:50,2017/9/28 9:05,10448
11152,20170929,精彩点,09月24日 我是未来：王力宏AI女主大飙演技(高清),2017/9/29 17:26,2017/9/29 18:37,10448
11152,20170929,精彩点,美味奇缘(25)(高清),2017/9/29 14:03,2017/9/29 14:50,10448
11152,20170929,精彩点,09月23日 青春旅社：王源鞋底藏钱获赞 景甜华丽变身女汉子(高清),2017/9/29 16:29,2017/9/29 17:17,10448
11152,20170929,精彩点,09月24日 我是未来：王力宏AI女主大飙演技(高清),2017/9/29 18:37,2017/9/29 18:40,10448
11152,20170929,精彩点,醉玲珑(53)(高清),2017/9/29 19:22,2017/9/29 20:02,10448
11152,20170929,精彩点,09月24日 儿行千里：企业家带儿子捡垃圾(高清),2017/9/29 17:17,2017/9/29 17:26,10448
11152,20170929,精彩点,09月23日 中餐厅：黄晓明出游玩“失踪”(高清),2017/9/29 14:51,2017/9/29 16:29,10448
11153,20170722,今日上线,少数派报告(高清)(北美票房冠军，阿汤哥预知犯罪),2017/7/22 9:50,2017/7/22 17:24,11299
11153,20170722,今日上线,少数派报告(高清)(北美票房冠军，阿汤哥预知犯罪),2017/7/22 9:21,2017/7/22 9:50,11299
11153,20170722,今日上线,少数派报告(高清)(北美票房冠军，阿汤哥预知犯罪),2017/7/22 7:52,2017/7/22 9:21,11299
11153,20170723,热点专题,魁拔3战神崛起(高清)(国产“哥斯拉”生死大战),2017/7/23 9:35,2017/7/23 10:32,11299
11153,20170723,热点专题,魁拔3战神崛起(高清),2017/7/23 9:35,2017/7/23 10:32,11299
11153,20170725,精彩点,睡在我上铺的兄弟(高清),2017/7/25 7:45,2017/7/25 19:44,11299
11153,20170725,精彩点,睡在我上铺的兄弟(高清)(兄弟情一被子，一辈子),2017/7/25 7:45,2017/7/25 19:44,11299
11153,20170729,精彩点,机械师(2011)(高清),2017/7/29 7:35,2017/7/29 7:37,11299
11153,20170729,精彩点,机械师(2011)(高清)(“记忆”杀人档案录),2017/7/29 7:35,2017/7/29 7:37,11299
11153,20170729,精彩点,因纽特人(高清)(北极圈生存指南),2017/7/29 7:37,2017/7/29 8:48,11299
11153,20170729,精彩点,因纽特人(高清)(北极圈生存指南),2017/7/29 8:48,2017/7/29 9:08,11299
11153,20170729,精彩点,07月27日 神奇阿呦,2017/7/29 9:08,2017/7/29 21:19,11299
11153,20170729,精彩点,因纽特人(高清),2017/7/29 8:48,2017/7/29 9:08,11299
11153,20170729,精彩点,因纽特人(高清),2017/7/29 7:37,2017/7/29 8:48,11299
11153,20170730,精彩点,我的前半生(36)(高清),2017/7/30 20:08,2017/7/30 20:21,11299
11153,20170730,精彩点,我的前半生(37)(高清),2017/7/30 20:21,2017/7/30 20:38,11299
11153,20170730,精彩点,绣春刀(高清)(男神张震刀刀入心),2017/7/30 8:23,2017/7/30 20:07,11299
11153,20170731,精彩点,我的前半生(41)(高清),2017/7/31 20:24,2017/7/31 21:02,11299
11153,20170731,精彩点,我的前半生(42)(大结局)(高清),2017/7/31 21:03,2017/7/31 21:16,11299
11153,20170802,精彩点,少年班(高清),2017/8/2 17:13,2017/8/2 18:01,11299
11153,20170802,精彩点,少年班(高清)(高智商碾压青春),2017/8/2 17:13,2017/8/2 18:01,11299
11153,20170803,精彩点,夺命枪火(高清),2017/8/3 20:58,2017/8/3 21:58,11299
11153,20170803,精彩点,夺命枪火(高清),2017/8/3 17:44,2017/8/3 18:42,11299
11153,20170803,精彩点,夺命枪火(高清)(保罗？沃克玩命寻枪),2017/8/3 20:58,2017/8/3 21:58,11299
11153,20170803,精彩点,夺命枪火(高清)(保罗？沃克玩命寻枪),2017/8/3 17:44,2017/8/3 18:42,11299
11153,20170806,热点专题,钢铁侠(高清)(小罗伯特？唐尼，新英雄时代),2017/8/6 20:27,2017/8/6 21:39,11299
11153,20170806,热点专题,钢铁侠(高清)(小罗伯特？唐尼，新英雄时代),2017/8/6 21:39,2017/8/6 22:55,11299
11153,20170806,热点专题,边境风云(高清),2017/8/6 18:37,2017/8/6 20:21,11299
11153,20170806,热点专题,边境风云(高清)(红雷杨坤获称“眼技派”),2017/8/6 18:37,2017/8/6 20:21,11299
11153,20170807,精彩点,08月04日 天天向上：谭松韵熊梓淇超粉红互喂(高清),2017/8/7 20:34,2017/8/7 20:36,11299
11153,20170807,热点专题,钢铁侠(高清)(小罗伯特？唐尼，新英雄时代),2017/8/6 22:55,2017/8/7 17:57,11299
11153,20170807,热点专题,钢铁侠2(高清)(钢铁战神，重磅归来),2017/8/7 17:57,2017/8/7 20:07,11299
11153,20170809,精彩点,新女儿灵界替身(高清)(寻找繁殖身体的怪物),2017/8/9 17:55,2017/8/9 18:01,11299
11153,20170809,精彩点,同仇敌忾(高清),2017/8/9 18:01,2017/8/9 20:05,11299
11153,20170809,精彩点,同仇敌忾(高清)(经典之作，坏小孩的友谊),2017/8/9 18:01,2017/8/9 20:05,11299
11153,20170809,精彩点,新女儿灵界替身(高清),2017/8/9 17:55,2017/8/9 18:01,11299
11153,20170810,热点专题,蝙蝠侠4：大战急冻人(高清)(“超级英雄”启蒙课),2017/8/10 21:26,2017/8/10 21:40,11299
11153,20170812,精彩点,枕边故事(高清),2017/8/12 9:04,2017/8/12 22:32,11299
11153,20170812,精彩点,枕边故事(高清)(剪影的一千零一夜),2017/8/12 9:04,2017/8/12 22:32,11299
11153,20170813,精彩点,异形大战铁血战士(高清),2017/8/13 19:15,2017/8/13 19:37,11299
11153,20170813,精彩点,异形大战铁血战士(高清),2017/8/13 22:07,2017/8/13 22:22,11299
11153,20170813,精彩点,异形大战铁血战士(高清),2017/8/13 18:09,2017/8/13 19:15,11299
11153,20170813,精彩点,异形大战铁血战士(高清)(口水怪大战面具男),2017/8/13 18:09,2017/8/13 19:15,11299
11153,20170813,精彩点,异形大战铁血战士(高清)(口水怪大战面具男),2017/8/13 19:15,2017/8/13 19:37,11299
11153,20170813,精彩点,异形大战铁血战士(高清)(口水怪大战面具男),2017/8/13 22:07,2017/8/13 22:22,11299
11153,20170814,精彩点,异形大战铁血战士2(高清),2017/8/14 7:56,2017/8/14 8:18,11299
11153,20170814,精彩点,异形大战铁血战士2(高清)(铁血战士变屠夫),2017/8/13 23:07,2017/8/14 7:56,11299
11153,20170814,精彩点,异形大战铁血战士2(高清)(铁血战士变屠夫),2017/8/14 8:18,2017/8/14 8:34,11299
11153,20170814,精彩点,异形大战铁血战士2(高清)(铁血战士变屠夫),2017/8/14 7:56,2017/8/14 8:18,11299
11153,20170814,精彩点,异形大战铁血战士2(高清),2017/8/13 23:07,2017/8/14 7:56,11299
11153,20170814,精彩点,异形大战铁血战士2(高清),2017/8/14 8:18,2017/8/14 8:34,11299
11153,20170816,精彩点,达芬奇密码(高清),2017/8/16 8:16,2017/8/16 12:05,11299
11153,20170816,精彩点,达芬奇密码(高清)(符号专家探罗浮宫悬案),2017/8/15 19:22,2017/8/16 7:18,11299
11153,20170816,精彩点,达芬奇密码(高清),2017/8/15 19:22,2017/8/16 7:18,11299
11153,20170816,精彩点,08月14日 神奇阿呦,2017/8/16 12:11,2017/8/16 12:39,11299
11153,20170816,精彩点,达芬奇密码(高清)(符号专家探罗浮宫悬案),2017/8/16 8:16,2017/8/16 12:05,11299
11153,20170816,精彩点,08月09日 神奇阿呦,2017/8/16 12:51,2017/8/16 15:14,11299
11153,20170816,精彩点,08月10日 神奇阿呦,2017/8/16 12:39,2017/8/16 12:51,11299
11153,20170817,精彩点,08月03日 神奇阿呦,2017/8/17 20:31,2017/8/17 20:33,11299
11153,20170817,精彩点,08月03日 神奇阿呦,2017/8/17 17:36,2017/8/17 18:27,11299
11153,20170817,精彩点,08月04日 神奇阿呦,2017/8/17 18:27,2017/8/17 20:31,11299
11153,20170818,热点专题,最终幻想7：圣子降临(高清),2017/8/18 18:10,2017/8/18 18:20,11299
11153,20170818,热点专题,攻壳机动队2(高清),2017/8/18 19:08,2017/8/18 19:10,11299
11153,20170818,热点专题,101次求婚(高清)(黄渤逆袭，迎娶林志玲),2017/8/18 21:02,2017/8/18 23:30,11299
11153,20170818,热点专题,101次求婚(高清),2017/8/18 21:02,2017/8/18 23:30,11299
11153,20170818,热点专题,101次求婚(高清),2017/8/18 19:10,2017/8/18 21:02,11299
11153,20170818,热点专题,最终幻想7圣子降临(高清)(最强3D动画大作),2017/8/18 18:10,2017/8/18 18:20,11299
11153,20170818,热点专题,攻壳机动队2(高清),2017/8/18 18:20,2017/8/18 19:08,11299
11153,20170818,热点专题,101次求婚(高清)(黄渤逆袭，迎娶林志玲),2017/8/18 19:10,2017/8/18 21:02,11299
11153,20170818,热点专题,攻壳机动队2(高清)(机器人动画巅峰之作),2017/8/18 18:20,2017/8/18 19:08,11299
11153,20170818,热点专题,攻壳机动队2(高清)(机器人动画巅峰之作),2017/8/18 19:08,2017/8/18 19:10,11299
11153,20170819,热点专题,101次求婚(高清)(黄渤逆袭，迎娶林志玲),2017/8/18 23:30,2017/8/19 8:09,11299
11153,20170819,热点专题,101次求婚(高清),2017/8/18 23:30,2017/8/19 8:09,11299
11153,20170819,精彩点,秦时丽人明月心(02)(高清),2017/8/19 20:02,2017/8/19 20:10,11299
11153,20170819,精彩点,08月12日 小猪佩奇(高清),2017/8/19 19:28,2017/8/19 20:01,11299
11153,20170819,精彩点,单身男女2(高清),2017/8/19 8:10,2017/8/19 9:24,11299
11153,20170819,精彩点,单身男女2(高清)(爱你有多深，就能有多疯),2017/8/19 8:10,2017/8/19 9:24,11299
11153,20170819,精彩点,单身男女2(高清),2017/8/19 9:25,2017/8/19 19:28,11299
11153,20170819,精彩点,单身男女2(高清)(爱你有多深，就能有多疯),2017/8/19 9:25,2017/8/19 19:28,11299
11153,20170820,精彩点,窈窕绅士(高清),2017/8/20 9:02,2017/8/20 17:33,11299
11153,20170820,精彩点,窈窕绅士(高清)(林熙蕾改造孙红雷),2017/8/20 17:33,2017/8/20 17:50,11299
11153,20170820,精彩点,窈窕绅士(高清)(林熙蕾改造孙红雷),2017/8/20 9:02,2017/8/20 17:33,11299
11153,20170820,精彩点,帕克(高清)(不义之财引欲望杀戮),2017/8/20 17:54,2017/8/20 18:40,11299
11153,20170820,精彩点,窈窕绅士(高清),2017/8/20 17:33,2017/8/20 17:50,11299
11153,20170820,精彩点,帕克(高清),2017/8/20 17:54,2017/8/20 18:40,11299
11153,20170823,精彩点,虎胆龙威3(高清),2017/8/23 19:47,2017/8/23 20:54,11299
11153,20170823,精彩点,虎胆龙威3(高清)(智商爆棚的恐怖分子),2017/8/23 19:47,2017/8/23 20:54,11299
11153,20170823,精彩点,虎胆龙威3(高清),2017/8/23 19:19,2017/8/23 19:25,11299
11153,20170823,精彩点,虎胆龙威3(高清)(智商爆棚的恐怖分子),2017/8/23 19:19,2017/8/23 19:25,11299
11153,20170823,精彩点,虎胆龙威3(高清)(智商爆棚的恐怖分子),2017/8/23 22:03,2017/8/23 23:00,11299
11153,20170823,精彩点,07月07日 疯狂小糖,2017/8/23 11:53,2017/8/23 19:10,11299
11153,20170823,精彩点,虎胆龙威3(高清),2017/8/23 22:03,2017/8/23 23:00,11299
11153,20170828,精彩点,红线(高清),2017/8/28 20:15,2017/8/28 20:19,11299
11153,20170828,精彩点,红线(2007)(高清)(街头极速飙车秀),2017/8/28 20:15,2017/8/28 20:19,11299
11153,20170828,精彩点,消失在第七街(高清),2017/8/28 20:19,2017/8/28 21:35,11299
11153,20170828,精彩点,消失在第七街(高清)(黑暗来临，凭空消失之人),2017/8/28 20:19,2017/8/28 21:35,11299
11153,20170901,精彩点,邪恶女巫(高清),2017/9/1 11:52,2017/9/1 13:17,11299
11153,20170901,精彩点,邪恶女巫(高清),2017/9/1 11:39,2017/9/1 11:52,11299
11153,20170901,精彩点,好景在望(高清)(功夫老师，被摔才会赢),2017/9/1 22:02,2017/9/1 23:27,11299
11153,20170901,精彩点,好景在望(高清),2017/9/1 22:02,2017/9/1 23:27,11299
11153,20170901,精彩点,好景在望(高清),2017/9/1 19:09,2017/9/1 19:21,11299
11153,20170901,精彩点,好景在望(高清),2017/9/1 20:09,2017/9/1 22:02,11299
11153,20170901,精彩点,邪恶女巫(高清)(肃杀之夜的对决),2017/9/1 13:17,2017/9/1 19:07,11299
11153,20170901,精彩点,邪恶女巫(高清),2017/9/1 11:20,2017/9/1 11:39,11299
11153,20170901,精彩点,好景在望(高清)(功夫老师，被摔才会赢),2017/9/1 20:09,2017/9/1 22:02,11299
11153,20170901,精彩点,好景在望(高清)(功夫老师，被摔才会赢),2017/9/1 19:09,2017/9/1 19:21,11299
11153,20170901,精彩点,邪恶女巫(高清),2017/9/1 13:17,2017/9/1 19:07,11299
11153,20170901,精彩点,邪恶女巫(高清)(肃杀之夜的对决),2017/9/1 11:20,2017/9/1 11:39,11299
11153,20170901,精彩点,邪恶女巫(高清)(肃杀之夜的对决),2017/9/1 11:39,2017/9/1 11:52,11299
11153,20170901,精彩点,邪恶女巫(高清)(肃杀之夜的对决),2017/9/1 11:52,2017/9/1 13:17,11299
11153,20170902,热点专题,灌篮高手(101),2017/9/2 20:13,2017/9/2 20:35,11299
11153,20170902,热点专题,《寒战2》（粤语)(高清),2017/9/2 20:35,2017/9/2 22:20,11299
11153,20170902,热点专题,《寒战2》(粤语)(高清)(三大影帝，触发最强戏势),2017/9/2 20:35,2017/9/2 22:20,11299
11153,20170902,热点专题,寒战2(粤语)(高清)(三大影帝，触发最强戏势),2017/9/2 20:35,2017/9/2 22:20,11299
11153,20170903,精彩点,第七子：降魔之战(高清)(宿命魔幻，智取女巫山),2017/9/3 8:19,2017/9/3 10:13,11299
11153,20170903,精彩点,第七子：降魔之战(高清),2017/9/3 8:19,2017/9/3 10:13,11299
11153,20170905,精彩点,曼谷重击(高清),2017/9/5 20:19,2017/9/5 20:33,11299
11153,20170905,精彩点,曼谷重击(高清)(泰式动作片崛起之作),2017/9/5 20:19,2017/9/5 20:33,11299
11153,20170909,热点专题,源代码(高清)(借壳出窍，扭转时空),2017/9/9 7:18,2017/9/9 8:46,11299
11153,20170909,精彩点,安德的游戏(高清),2017/9/9 8:46,2017/9/9 9:24,11299
11153,20170909,精彩点,安德的游戏(高清)(惊艳视觉，耳目一新),2017/9/9 8:46,2017/9/9 9:24,11299
11153,20170909,热点专题,超级战舰：异形海战(高清)(海上“变形金刚”),2017/9/9 9:28,2017/9/9 18:34,11299
11153,20170910,精彩点,劫案疑云(高清),2017/9/10 18:24,2017/9/10 18:28,11299
11153,20170910,精彩点,劫案疑云(高清)(凯奇上阵限时救女),2017/9/10 18:24,2017/9/10 18:28,11299
11153,20170910,精彩点,劫案疑云(高清)(凯奇上阵限时救女),2017/9/10 16:43,2017/9/10 18:24,11299
11153,20170910,热点专题,超级战舰：异形海战(高清)(海上“变形金刚”),2017/9/9 23:29,2017/9/10 8:32,11299
11153,20170910,热点专题,超级战舰：异形海战(高清),2017/9/9 23:29,2017/9/10 8:32,11299
11153,20170910,热点专题,超级战舰：异形海战(高清),2017/9/10 15:03,2017/9/10 16:42,11299
11153,20170910,热点专题,超级战舰：异形海战(高清)(海上“变形金刚”),2017/9/10 15:03,2017/9/10 16:42,11299
11153,20170910,精彩点,劫案疑云(高清),2017/9/10 16:43,2017/9/10 18:24,11299
11153,20170911,精彩点,09月09日 中餐厅：黄晓明“新官上任”获赞(高清),2017/9/11 20:20,2017/9/11 21:18,11299
11153,20170911,精彩点,09月09日 中餐厅：黄晓明“新官上任”获赞(高清),2017/9/11 21:18,2017/9/11 22:03,11299
11153,20170912,精彩点,天空之眼(高清)(“斯内普”遗作，上演反恐大戏),2017/9/12 19:22,2017/9/12 19:26,11299
11153,20170912,精彩点,天空之眼(高清),2017/9/12 19:22,2017/9/12 19:26,11299
11153,20170912,精彩点,天空之眼(高清)(“斯内普”遗作，上演反恐大戏),2017/9/12 20:46,2017/9/12 21:10,11299
11153,20170912,精彩点,天空之眼(高清),2017/9/12 20:46,2017/9/12 21:10,11299
11153,20170913,精彩点,敢死队3(高清)(地表最强男人),2017/9/13 21:35,2017/9/13 22:12,11299
11153,20170913,精彩点,敢死队3(高清),2017/9/13 21:35,2017/9/13 22:12,11299
11153,20170917,精彩点,07月14日 中国新歌声 第二季：杰伦Eason对唱(高清),2017/9/17 17:12,2017/9/17 17:29,11299
11153,20170917,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),2017/9/17 17:29,2017/9/17 18:57,11299
11153,20170917,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),2017/9/17 20:18,2017/9/17 20:24,11299
11153,20170917,精彩点,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临(高清),2017/9/17 20:41,2017/9/17 21:42,11299
11153,20170917,精彩点,09月10日 蒙面唱将猜猜猜 第二季：郑恺玩套路空降猜评团(高清),2017/9/17 20:24,2017/9/17 20:41,11299
11153,20170917,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),2017/9/17 18:57,2017/9/17 20:18,11299
